"A",0.0473519370734
"A",1.92505293804
"A",0.140958846658
"A",-1.68266024394
"A",1.576487436
"A",-0.441125121701
"A",1.65163590387
"A",-1.1894367
"A",0.421277819324
"A",2.59690704112
"A",-0.073312406892
"A",-0.741958107523
"A",0.449919469592
"A",1.12933492675
"?",-5.98989342943
"A",1.95289970501
"A",-0.466425729405
"A",0.338790164646
"A",0.786268128055
"A",0.577404040218
"A",-3.22524006655
"A",0.27116873179
"A",-2.71309891526
"A",0.369235670005
"A",-0.993101376873
"A",-1.12197975348
"A",-1.21590793241
"A",0.0220827679369
"A",-0.250866164439
"A",0.69434224119
"A",-0.150280117404
"A",0.320760867868
"A",-0.576519766363
"A",0.37089798934
"A",-0.528417346307
"A",0.985160998479
"A",1.37226006545
"A",-0.48645520836
"A",0.430598401542
"A",0.564883752375
"A",-0.334415665053
"A",0.266389187454
"A",0.365886948891
"A",0.742098012061
"A",0.593047532955
"A",0.424404010908
"A",-0.25643957428
"A",0.34999342623
"A",2.10007628568
"A",-1.77116096759
"A",0.53353395148
"A",1.16358982525
"A",0.415187294268
"A",-0.260172133081
"A",-0.125728936419
"A",-2.04576391275
"A",-1.08891546209
"A",0.630835141303
"A",0.490060773604
"A",-0.103110766319
"A",-1.13839588088
"A",0.484116405518
"A",-0.508614470865
"A",-0.121816859539
"A",1.1581744636
"A",1.38341178255
"A",0.909042098725
"A",-0.244905102079
"A",-0.457716588256
"A",0.42986126736
"A",0.335385757514
"A",0.230161188332
"A",2.27102813025
"A",-1.94947242244
"A",0.554663673185
"A",-0.087620698996
"A",0.294085967113
"A",0.207416432555
"A",0.363740951472
"A",0.251721834224
"A",0.39748844191
"A",-1.7032791881
"A",-0.247439486421
"A",0.586619569608
"A",0.616212454292
"A",-0.453477065437
"A",-0.832680082553
"A",0.255597682482
"A",-0.685410320295
"A",0.420420544442
"A",-0.443705243163
"A",0.75358674996
"A",0.420688632571
"A",-0.311811276242
"A",-0.366221232662
"A",-0.0193500061213
"A",0.336905221227
"A",-0.607370524832
"A",-1.71943922852
