"KATR",8.74050206228,0.434219291643,1.21517522682,-1.6783128013,-0.507921013194,1.79536674614,-1.02021851421,0.651756068644
"PY",-8.46300088203,2.761918657,-2.40355374874,1.17753586156,2.31137123805,0.349022669992,1.43739024811,0.844061079215
"PY",-9.67917675361,4.83810639732,-3.12024494065,1.52103874053,0.847577091176,-1.03455594696,0.115218100957,0.0688083638782
"KATR",8.39535676328,1.89485008212,0.573890610109,-0.233683173061,-2.29124485075,1.13368355319,-0.292200016053,-0.469115892376
"KA",2.69726406973,1.83089700644,0.286251339966,0.683054645215,5.99538805388,3.85911053708,-1.07850806993,-0.757223785332
"KATR",6.25596941292,3.23527816258,0.563321312416,0.220290000927,-0.869838994363,0.06455192047,-0.43195532361,-0.556175748168
"PY",-10.1740041936,5.67786462308,-2.06025307954,0.854547574882,-1.69770364605,-1.41615391515,0.0167415426846,-1.12599264215
"A",-5.20340566976,-4.85465781504,3.95011350759,-0.42979147771,-0.780878140527,0.230972692324,-0.501048151449,-0.110994096602
"PY",-11.0127722114,3.55220268361,-2.30812090649,1.33005509393,-0.381417939485,-0.824746333135,-0.798062200076,1.63880588665
"KATR",6.58828380659,2.71179841573,1.54530643254,-0.164887924179,-0.629149207886,0.378247062898,0.794852135606,-1.61770274206
"KATR",7.99035135279,2.20191381948,1.55614846457,-0.467867423014,-0.679031184294,-0.454346302151,-2.46739289604,-0.462699342389
"KATR",7.76925340306,1.50227801301,2.23057851782,-0.386448355934,-0.892492689012,2.28777577399,-0.299904816704,0.0489213894804
"KATR",6.41860706016,3.25886462643,0.597116023084,-0.0196485876094,0.701298134336,-0.88902863896,-0.545627774504,-0.52629258907
"A",-6.44433959701,-2.32915574597,2.95295644903,-1.14823513685,-0.800281046911,2.67843952226,0.203178233046,0.416961030824
"PY",-8.86219244664,2.89232142862,-2.77601727792,-0.119728318961,0.53848399438,0.563494788773,1.15392533368,-1.18838189824
"KATR",8.41900882013,2.52995701718,1.83927799024,0.400806281589,-1.08795170715,-0.274244613717,-0.152853238753,0.404471256582
"A",-6.56256600792,-2.87098627111,4.62452523222,1.50594716146,-0.947679899363,3.68786106515,1.05759520602,0.423862850965
"KATR",6.84460104137,0.342485122373,-0.669617754155,0.934746770146,-1.1423588035,-0.819519506906,-0.0454742043354,-0.903128967518
"PY",-9.33154951183,4.49131454498,-3.11338798206,-0.691639339011,-1.0434016694,-1.41216719678,1.30115808048,-0.155478879459
"KATR",7.11530145964,0.3122444372,-1.08472632392,0.825422650788,-1.7372685616,-1.15643115655,0.628414412716,-0.67942382423
"A",-6.61766142272,-4.88038446237,5.33058552544,-0.118147408575,-0.660355566488,2.92777058046,-0.898002466606,-0.292908158219
"KATR",7.1407337078,0.56931685524,-1.09056878355,1.03378394665,-0.885694239589,0.205053686839,0.856486269618,-0.741388735964
"PY",-9.59929432393,2.39585485574,-3.21746732736,-0.515157114837,1.56680957704,-0.43246429016,0.455397139551,-0.461752343116
"A",-5.24090689757,-3.81309908795,4.89701747049,1.58060039855,-0.973385420025,0.476537137341,0.0461039040862,-0.661699164794
"KATR",6.96540789622,1.24219096615,0.812764625568,-0.424607925662,-0.427024774078,-0.514676080176,-0.787678121535,-1.58833164579
"KATR",7.37876196175,1.94464043312,1.46227359785,0.4082618685,-0.268700551092,-1.8785209759,0.351164757675,0.111563581815
"A*",-2.14106197505,-1.78559950036,3.69278414736,2.8226557088,5.78155605519,-8.22830132332,1.00428540217,1.02028503513
"KATR",6.19026165549,-0.0192918942874,-0.380800486551,1.75450036457,0.0345952307116,-1.29255247318,-1.3746134828,1.7083204397
"KATR",8.17790324123,0.541715123436,0.494190037732,1.1567470812,-0.555003063775,0.135145725447,-0.118241776686,-0.256312157609
"PY",-9.12498074248,5.70528031786,-2.55658100477,-0.543205885601,0.118384606795,-1.44570540719,-0.244820471401,0.277699653571
"KATR",9.09371907663,0.461847564442,0.720721420019,0.261809909147,1.1431029764,-0.321154685232,0.606886629712,-1.60083802168
"PY",-8.81877404955,1.70074045544,-1.15637677946,0.734972724898,1.15542263259,-0.318208176982,-0.577130991305,-0.958120033071
"KATR",7.46424919877,1.33291001756,0.998096960586,-1.20255596936,-0.665682342758,-1.50657583808,0.122811835411,-0.115713207228
"KATR",5.00413735906,0.155617560877,0.487790909051,0.848243944735,0.35206721363,0.792232353758,1.57876622927,0.209974447989
"KA",2.60812687262,1.09321239876,-0.283090059481,0.617490821225,5.94949243261,2.75560833197,0.353388177734,-0.401557681062
"A*",-3.7605680498,-3.43616642431,3.9932554618,3.66487659706,3.54792915635,-8.68274062687,-0.0981826070516,0.434825838058
"KATR",8.53731746658,1.89339864408,0.639297852621,-0.641126200833,0.0619754312013,-0.753140409816,0.888734560724,1.13292681178
"PY",-10.2588863899,3.9622426042,-3.46258051157,-1.34484303743,-1.09552382841,-1.58806753828,-0.364692425382,0.217147292882
"KA",2.77069301401,0.693797458138,-1.17227570132,-0.0316621747095,5.60907854955,4.72893473282,0.428178111324,0.813871481784
"BO",1.00295146393,-11.1154256641,-11.2381426819,2.45188929118,-0.765125764479,-0.170286224515,0.728424276345,0.150423461516
"KATR",8.4913075373,1.15406655403,0.712381003007,0.799420031249,0.177685562782,-0.512004879354,0.644120254037,1.00326621268
"KATR",7.49776507555,0.260824722581,0.808229215988,0.651448615056,-1.58568187161,-0.473453581475,1.64573393782,-0.0868199299204
"KATR",8.42096842348,0.723887361073,0.990355558741,0.492967509011,-0.496584187754,-0.0115042100291,-0.701380327066,0.288767471521
