"1",-3.42015389412,1.64125208944,-0.814241469126,-1.50628335148,-1.77200687104,0.668860375733,0.404430802981
"1",-4.39329126511,1.47170816488,-0.101070181394,0.172619981625,0.99870900511,-1.32489173997,-0.72993609948
"1",-3.60387062441,1.622881945,-0.178040524749,0.697102807381,0.289010679037,-0.568539721151,-0.0931461760422
"3",2.40029074754,1.060711837,0.264156853831,-0.0452904922176,0.397230194288,0.0957498135878,1.08752522403
"2",1.91791886605,-0.821042771615,-0.689909177697,2.75902146351,-0.195730450414,0.133981756986,0.375254239143
"3",3.68591074919,2.13776585524,2.16725846202,-0.129906234814,-0.309195279468,-0.400237787472,-2.17197324895
"1",-2.42853061781,1.65783010718,0.265899602241,-0.830025656546,-0.851772820499,0.456589239245,1.13512379782
"4",0.0873778188786,-2.46269361242,1.35504354558,1.26960881738,-0.0233354726287,1.23663637826,0.0600624269433
"1",-2.98785742375,0.99342951283,0.766912744016,-0.8969824216,-1.1587213068,0.697394232167,-0.968176908553
"2/4",1.19313689563,-1.4306976015,-0.567972619157,-0.128866506892,2.17432673785,-3.64307269931,0.142030957181
"4",-0.404181376357,-2.36099658034,1.45444006438,0.697766962348,-1.17805342655,1.14697009679,1.9206429423
"2",1.22775030273,0.0192428541458,-1.51817233817,0.290933696685,0.230384838816,-0.0626984603045,1.61701948123
"4",-2.22377185271,-3.26054385406,2.60015846434,-1.31935691144,0.022675944303,-0.191612768839,0.796477969499
"2",3.76237005096,2.27135669344,1.71690593839,-0.554652261045,1.055071448,0.896702202105,1.62801681368
"2",2.29220835213,-1.2106947578,-0.36132574248,1.55614417093,-0.932060773937,0.115433531637,0.430739438592
"4",-1.04703501721,-3.16058797286,0.435422767881,-1.29380275889,-1.68618206866,0.0465667656364,-2.07618778566
"2",1.83648479065,-1.63899021466,-2.30896469371,0.893958177679,-0.745298117747,0.970820636235,-0.751074686022
"4",-0.315909443313,-3.22254785765,1.56921388684,-2.55155191254,-0.426273675503,-1.2154902168,-0.0142418229972
