KATR	K+	0.75364317	6301100
B	A_titi	0.59439445	5000156
A*	p	0.99999769	432054
BO	A*	0.79002849	21060
KATR	K	0.58332319	492840
Nscrm	W+	0.87133672	40128
K	2	0.90212320	205350
KATR	4	0.74498242	415140
r	x	0.49458728	1478
B	r	0.99999820	286870932
K+	p	0.99153016	2096262
3	K+	0.99508453	647140
PY	3	0.75905564	296666
4	Bw	0.98179272	1428
W	KA	0.74734694	105350
A_titi	H	0.99609844	26656
3	KA	0.98215897	93100
A*	A_titi	0.89192011	256662
A_titi	BO	0.76873094	85260
KATR	3	0.74961939	520220
B	s	0.99998151	10383240
KA	W+	0.96731061	52800
KA	r	0.99138827	27269100
H	2	0.90409115	94350
r	PY	0.89930701	32745090
Nscrm	KA	0.54263158	93100
3	x	0.98684211	76
x	r	0.92437503	1090764
A_titi	PY	0.99999470	4342380
W+	r	0.91777551	17997606
W	Bw	0.86157254	1806
K+	r	0.99420328	71445042
h	PY	0.80074740	6424950
KA	B	0.78372892	13807500
2	A	0.61415649	1609650
A*	s	1.00000000	532980
A	C	0.97179963	16170
KATR	H	0.49065978	100640
4	r	1.00000000	18542988
W+	A	0.86422232	708246
x	s	0.73736069	39480
KATR	1	0.88309252	577200
Bw	p	1.00000000	112014
h	1	0.88009284	226200
Bw	H	0.95535714	1904
Bw	B	0.51962081	1933050
W+	A*	0.76413710	23166
K	Nscrm	0.84468110	52022
Nscrm	B	0.84193878	10493700
A*	BO	0.69012346	23490
4	A	0.58140928	729708
BS	BO	0.75511192	16530
C	r	1.00000000	5999202
BO	h	0.99945083	626400
B	A*	0.91903361	369252
BS	H	0.90537926	5168
2	C	0.98448485	8250
Nscrm	A	0.85004218	815556
Nscrm	4	0.73175251	42636
x	KATR	0.96251373	273060
BO	1	0.79621795	46800
r	p	0.76477112	11825478
A	4	0.61651327	164934
r	2	0.91836594	4101450
K+	W+	0.86673028	138336
A_titi	KA	0.99912120	240100
B	BO	0.77799266	457620
x	W+	0.84138258	2112
BO	3	0.68328592	42180
C	K	0.98614524	14652
p	3	0.75071964	178562
A	Nscrm	0.99733407	206682
PY	4	0.75511316	236742
B	x	0.82414449	1052
h	4	0.74237507	162690
K+	A*	0.82410126	91962
C	W+	0.99991391	11616
BO	4	0.71776589	33660
s	PY	0.83623376	6247710
H	p	0.99542337	272034
A*	1	0.77305318	42120
p	H	0.58212714	34544
BS	K	0.97277541	25308
KA	3	0.72029872	70300
A*	h	1.00000000	563760
C	PY	0.99965737	487410
W	x	0.50000000	86
KATR	s	0.99163942	7303800
A_titi	Nscrm	0.99997097	137788
K	BS	0.84439703	12654
H	r	0.99894710	9271494
A*	2	0.77417417	149850
Nscrm	2	0.90929825	210900
K	A_titi	0.91704812	351722
K+	x	0.70992366	262
W+	A_titi	0.85333665	313698
Nscrm	KATR	0.78757859	5188140
BO	PY	0.99982848	1329300
s	x	0.37588652	282
p	PY	0.70446976	5627370
C	BO	0.73396029	9570
W+	2	0.92192738	183150
PY	BS	0.72877692	72162
1	A	0.89437494	858480
h	p	0.79896306	2320290
KA	x	0.48000000	100
W	PY	0.92893777	1905330
A*	3	0.62206944	37962
K	W	0.86926461	66822
4	2	0.55393217	188700
W	B	0.81967316	11874450
KA	1	0.85243590	78000
3	B	0.94293652	10493700
H	K+	0.80116058	289510
3	p	0.99395306	608076
K	s	0.99449465	730380
3	Bw	0.97619048	1596
A*	4	0.67950749	30294
x	H	0.74080882	544
r	A*	0.76500160	518778
3	A	0.71795315	815556
KATR	p	0.95573425	5920740
A_titi	4	0.81459857	109956
4	BS	0.92492260	11628
KATR	Bw	0.86827542	15540
BO	2	0.83732733	166500
4	H	0.99837803	9248
Bw	x	0.71428571	14
K	H	0.44763514	10064
A*	PY	0.99999248	1196370
K	r	0.99787498	20179134
1	KA	0.99813265	98000
Bw	KA	0.98355685	17150
2	BS	0.94370370	25650
2	K	0.99987988	99900
Bw	K+	0.99230769	119210
K	p	0.98558288	592074
3	A_titi	0.93960047	361228
B	PY	0.99996246	23307060
PY	Nscrm	0.79599617	296666
A_titi	KATR	0.99999664	13379940
s	1	0.87077650	219960
C	Nscrm	0.99418078	15466
2	W+	1.00000000	79200
W	K+	0.60407079	732290
K	A	0.86807103	794094
BS	x	0.71052632	38
3	PY	0.98701315	1683780
x	h	0.77401820	41760
Bw	4	0.86465495	7854
B	W+	0.99999820	555456
r	Bw	0.77089374	31038
KA	s	0.98620770	987000
K+	BO	0.46900061	113970
h	Nscrm	0.84651494	203870
Bw	A	0.93898851	150234
C	x	0.81818182	22
Nscrm	PY	0.86622837	1683780
W+	K	0.64500865	43956
Bw	KATR	0.99983572	955710
r	3	0.78290797	1039034
K+	PY	0.97964377	5804610
A	h	0.99978237	3069360
BS	C	0.71818182	2090
Nscrm	BO	0.48687235	33060
BS	2	0.93820768	105450
x	1	0.87051282	3120
r	H	0.61258258	201008
s	B	0.73209750	38937150
K+	Nscrm	0.87591348	184186
p	A	0.85852967	2725674
s	p	0.63652283	2256282
K	3	0.73403560	52022
1	W	0.99946013	72240
Nscrm	H	0.39357585	10336
PY	2	0.92207079	1171050
KA	p	0.93738908	800100
W+	Bw	0.85064935	1386
h	KATR	0.82039042	19796850
3	h	0.99307068	793440
r	A	0.84856723	15860418
1	W+	1.00000000	42240
2	BO	0.84087356	65250
s	KATR	0.91030023	19250730
PY	KATR	0.74384707	28807830
K	BO	0.48651755	32190
