K	4	0.76829503	41514
KA	A_titi	0.96465601	475300
PY	1	0.86934014	329160
1	PY	0.92807267	1772400
s	Nscrm	0.65085298	198246
PY	K+	0.59618877	3593330
W	W+	0.48046600	45408
H	h	0.66304091	354960
BO	A	0.98057497	643860
W+	3	0.98823225	46398
Bw	Nscrm	0.91434668	9842
C	KA	0.91658627	26950
W	BO	0.80855386	37410
2	PY	0.60537847	3323250
PY	A*	0.68407124	148122
1	p	0.92907449	640080
x	BO	0.61781609	1740
KA	Bw	1.00000000	2100
Nscrm	1	0.91290486	59280
H	BS	0.85414517	5814
A*	BS	0.91130604	9234
W+	p	0.88682854	528066
W	A*	0.60978599	30186
h	2	0.92811432	804750
3	K	0.47107634	50616
x	PY	0.94136764	88620
BO	C	0.69878788	3300
B	H	0.83199368	143072
C	B	0.69760176	3037650
h	3	0.99230882	203870
K+	1	0.91146995	204360
KATR	KA	0.68018974	906500
r	h	0.65014731	15430320
h	K+	0.80778464	2469350
4	C	0.76203209	3740
K+	K	0.53402448	174492
C	A	0.94462517	236082
KA	Nscrm	0.87509246	70300
B	Bw	0.94627014	22092
BS	W+	0.62579745	20064
W+	4	0.85993626	37026
Nscrm	C	0.64306220	4180
KA	PY	0.95834529	2215500
A	2	0.70450573	815850
C	KATR	0.87355759	1501830
BO	BS	0.62573099	10260
2	KA	0.94548571	183750
K+	3	0.96560542	184186
3	H	0.85448916	10336
Bw	BS	0.48370927	2394
Bw	K	0.85735736	9324
A_titi	p	0.74746715	1568196
2	K+	0.58793345	1277250
K+	B	0.71338229	36175650
Nscrm	K	0.59688636	50616
A	x	1.00000000	294
B	K	0.81942446	700632
x	Bw	1.00000000	84
A	s	0.86568382	2901780
W	r	0.56500773	23451426
K+	Bw	0.99745547	5502
Bw	W+	0.69926948	7392
4	p	0.62092790	544068
p	s	0.78087260	2506980
h	A	0.95249310	3111990
3	Nscrm	0.63369394	53428
s	h	0.52164309	2944080
W+	KA	0.90148423	80850
C	K+	0.76401537	187330
A*	KA	0.90643991	66150
