p,-7.02226408666,-3.64342984523,-1.31232612306,-2.15877116394,-0.789326124414,1.89731986318,4.93375493882,3.44168827309,-2.09720428106,2.27464246828,-1.95997425212,0.931683387439,0.0569551487335,-0.945621905043,-1.05344395795,1.45323708789,1.46181683588,1.53359711474,-0.826743207052,1.29311397815,1.54547711177,0.904001086036,-1.47189726694,0.250302596675,0.129368638667
p,-7.55231029915,-4.54864656211,-2.00418560748,-0.432124386127,-0.253418105656,1.91718559413,4.82010789279,3.19485923778,-2.6972126738,2.53349330568,-1.3685895509,1.68387680164,-1.19365300361,-1.64719980956,-0.76773572739,0.432269737254,0.919021859058,0.970040430885,0.247092216532,1.92579457455,0.333229339417,0.0838013429257,-0.632641602434,-0.781804064092,-0.693574642137
p,-7.25056362874,-5.39153905076,0.302927595886,-1.10366039795,0.56790668319,2.57407190139,5.20590462999,4.55502812538,-3.96188234684,2.29138246468,-1.95939039235,2.06572680749,-1.42533674751,-1.39354529632,1.50402549829,-0.630708311476,1.28446685915,1.24902665913,-0.815653096059,-0.713907748071,-0.296518785739,1.44585160763,-1.19834733901,-0.653127994061,-1.25961996732
p,-6.49867368642,-3.59829105784,-0.227265264766,-1.87818857984,-0.254160576981,3.01473573093,6.16654870222,2.83263323781,-3.99864839695,4.29776976548,-1.32964820095,0.321907915582,-2.01126994978,-0.35549474357,-1.54439336592,-1.07801981328,-0.854183472121,-0.783272115424,1.20363726061,2.03375106126,1.2703646923,-0.210563837684,0.102651693176,-0.180411598925,-1.97429961132
p,-4.09465452713,-4.5932237744,-1.86313872632,-0.167805345023,-1.38820697335,3.60463546005,4.13739320749,5.68649074633,-3.75744996269,3.23553480156,-1.27055208816,2.14075777107,-2.58902300666,-2.25671874264,0.69871428106,-2.25855957442,1.64846445851,-1.0466175939,-0.351046872791,-1.31941630716,-0.252962830837,0.446039692741,-0.0476000721976,-0.522545898374,0.411096226523
p,-2.97889749628,-3.83351313823,-2.00963364965,-1.55859820122,-0.706243169001,2.1869409901,4.8665642857,2.81330475057,-5.18108427227,4.8848331131,-0.107459748914,0.426301397757,-0.225909413123,-1.49723470318,0.510149208277,-0.326309282344,1.66366607075,-0.230316963493,-0.38774794381,2.02830947804,0.630174864317,-1.37234634677,-0.941001652333,-0.398288035892,-0.446666111062
p,-3.38014410596,-3.32113723218,-0.990269567119,-1.5082610494,1.56697620445,2.95577317607,3.21044473336,5.41383281217,-2.84421353436,1.49625323389,-1.37574294847,1.58276207367,-2.16944256945,-0.802791257654,-0.430053536221,0.516767059024,0.00326173947578,-0.893380276583,0.178608202406,0.774323682195,1.28718652722,-1.20432331922,-1.36805898871,-1.67358145473,-1.8997028173
p,-2.65738249096,-6.1289860879,-2.68796477868,-1.4243210271,1.53337830476,3.1134292391,5.18669949385,2.91945989075,-1.79968425961,2.09175360344,-1.27454045057,0.540714988061,-3.11429452093,-0.927300692639,0.688686925259,0.204842630534,0.0569264277353,-0.134671427273,0.313043760088,2.36587192973,-0.891656754429,1.034907402,-0.926105047456,-1.38027933007,-0.16390459382
p,-3.70391757464,-4.00432232393,-2.53881322874,-1.36337932786,0.70011531041,1.50344157044,3.83379349957,4.38316517402,-2.69654331638,1.65718378677,-1.11704321271,-0.323077196438,-2.60187056841,-2.78466607128,-1.81947760671,0.235020162424,-0.765466696618,-1.01791805124,-1.67950803823,-0.0646900397888,-0.142726673073,-0.00777651290131,1.47212826485,0.078175727114,-0.228079646711
p,-5.11687938973,-4.31241611517,0.923613039218,-1.73635476492,-0.902745808159,1.48499563072,4.12883441579,5.74407901918,-3.25116490172,4.24223848029,-1.24692453311,0.266219246938,-1.77859559376,-1.07761040978,0.02184838527,-2.44967273904,-1.2328916639,-0.817375125372,-0.144511104732,-0.209216982202,3.32566606651,1.6743196828,1.79549254135,0.632974912581,-1.56481600192
p,-6.8379238538,-6.76018686939,-0.482761939055,-2.39711875628,-1.6978186577,1.95362006269,5.72310890148,5.73410654755,-5.91538554429,3.90097634136,-2.94837461225,0.666269624893,-1.31192535126,0.545807581249,-0.303889009668,0.648985451718,1.52691138433,0.963170996311,-2.33951380069,0.745255522413,0.295675220819,-1.03275511061,-1.05784122971,-1.06428372187,-2.39508452059
p,-7.64991173339,-6.15186223847,0.346034736614,-1.38619090707,-1.89860476288,2.13081193319,5.62455774412,5.03933090682,-4.71693276644,1.9906211622,-0.440362702741,-0.350464587339,-2.42924538263,-0.605951115806,0.90051227577,-1.64170184939,3.08955852424,0.407224290954,-0.873496082408,1.03633021827,-1.16189948195,-0.470226255589,-0.958337123773,0.240778556905,-0.988631725626
p,-4.274064862,-3.43968427406,0.335258071627,-1.11227489452,-0.126542086167,4.17827271468,4.20759416644,6.92973258099,-5.33096001941,1.8872350211,-0.644106483636,0.588642300625,-2.32518114933,-0.242859555078,-0.581973695511,-0.0338497972423,0.0167333859188,1.25497196897,0.167617895387,0.614082383058,0.559477164783,0.518145588146,0.202561582665,-0.850036008709,-0.0535989214757
