"B",0.217622685565,0.0236840263412,1.22664488327,-2.08313776515,0.587014209312,-0.131996927188
"B",1.62680000309,-0.0523580676842,1.34924473507,-1.68973963001,-1.66286257097,-1.43874487345
"B",-1.4372133122,1.54296591367,1.02732048547,-0.88607867633,1.92611798942,-1.04373716572
"B",-0.30454095626,1.36676758209,0.612796054383,-0.747967314534,-0.194315433636,-1.4521728854
"B",1.27068993991,0.102028656077,-1.05411300798,-0.248468163971,-1.4934258727,0.791361893083
"BS",3.65733501197,5.43495787608,-0.284593998635,0.464490624177,0.106371676961,-0.580722241352
"B",-0.893994335861,-0.982850044232,0.824153384417,-2.08700142483,0.823987620367,-0.556652840063
"B",-0.0608934642333,1.26976328352,1.02314234119,0.395527356612,-0.00979744446174,1.08368122682
"B",0.0653669532503,-0.894732379945,0.305218128333,0.11779616368,-0.267556056522,0.776070265142
"B",0.326513179121,0.691167399448,-2.02414285204,0.697155426886,0.562988461734,-0.815464510711
"B",1.49451438967,-0.930377331923,1.19354652726,-0.202734667982,0.812670799167,-0.574250432303
"B",-1.40813753418,-0.816504565252,1.24621361017,0.205207365934,-0.882322829182,0.29549793319
"B",-0.0486455431787,-0.638349221061,-0.0350476144029,-1.96568550214,-0.265561741736,-0.447414688676
"B",-1.19892851776,0.136986158723,-0.598051023768,0.902029384556,0.642387360673,-0.293401612036
"B",-0.457720775585,0.114948133244,-0.57004280667,-0.847694293539,-0.984337023529,-0.786747772111
"B",0.855109910093,1.66627804583,2.32339025969,0.484457592412,1.86409359739,-0.286744925535
"B",-1.20297797681,-0.278542360628,-1.87957187017,1.6325368423,1.46554823806,-0.302000663137
"BS",2.43708471945,3.67095370412,1.79995771082,0.744584080851,-1.0101095439,-0.371639206028
"x",0.781377691057,3.67977698747,-13.8559309554,2.42075895932,-2.06099547579,2.3548636774
"C",0.665535024075,0.44998247643,2.25071896027,-2.07401434155,-5.83377077673,2.19003211999
"B",-0.788163596328,0.0496818265471,1.28206445457,0.981891717444,0.624178028632,0.0314569026357
"B",-0.855040810225,-0.312332973533,0.776334329738,-0.87375634409,-0.217885564456,0.538684072742
"B",0.0988158142332,-0.89457252131,-0.192302657845,-1.53025887875,0.5500030353,1.85482717406
"B",-0.373079921475,0.155029425777,-0.336970517732,-0.425623742091,-0.469026849929,0.251502592658
"B",0.194308106022,1.37703681646,2.06930616148,-0.892749104148,0.891981896379,1.78534160728
"B",1.23646278678,-0.217678577883,-0.714435943392,-0.725834706798,-2.14436303762,2.51721656409
"B",-1.36830835085,-1.54538256569,0.0536380884047,-0.138875083657,-0.204003001299,-0.132959596922
"B",2.26266520914,-2.18749693888,0.251299641628,-0.607119473043,0.0989898391904,1.30206250583
"B",-1.23679144983,0.231113194419,0.509584718084,-1.03703652624,-0.512042236226,0.026649096301
"B",0.539318880991,-0.549400964213,-0.829493227539,-0.713643808632,1.15206511939,0.759205478564
"B",-1.75634190297,-1.08865140443,0.48164179472,-0.34255058441,-0.473943495431,-0.926628276888
